id;spp;countryCode;stateProvince;locality;lon;lat
29009;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el rÃ­o Tuichi.;-67.982778;-14.3575
29016;Myrcia splendens ;BO;La Paz;Senda Apolo-San JosÃ© de Uchupiamonas, a 15 minutos antes de llegar al arroyo Cuchiwani.;-68.293889;-14.522778
29023;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San JosÃ© de Uchupiamonas, 1 hora antes de Mamacona a unos 200 m a un lado del camino. Parcela temporal 50.;-68.194167;-14.470833
29024;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi, comunidad Mamacona, sobre camino de Apolo a San JosÃ© de Uchipiamonas, 1 hr antes de Mamacona. Parcela temporal 49.;-68.193055;-14.471389
29029;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el rÃ­o Tuichi.;-67.956667;-14.358889
29032;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San JosÃ© de Uchupiamonas, detrÃ¡s de parcela permanente.;-68.196944;-14.448889
29038;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, regiÃ³n de Tumupasa;-67.91222;-14.17055
29039;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el rÃ­o Tuichi.;-67.986944;-14.361944
29046;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, regiÃ³n de Tumupasa;-67.92194;-14.15972
29055;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, Patiapo, 33.5 km en linea recta al este de Apolo por el camino a San JosÃ© de Uchupiamonas.;-68.263889;-14.484722
29060;Myrcia splendens ;BO;La Paz;Senda Apolo-San Jose de Uchupiamonas, a una hora del Naranjal hacia la izquierda de camino. [original label elevation 1780 m];-68.375556;-14.590833
29062;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San JosÃ© de Uchupiamonas, a 1 km subiendo el rÃ­o Mamacona. Parcela temporal 47.;-68.196111;-14.450556
29066;Myrcia splendens ;BO;La Paz;Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el rÃ­o Tuichi. Bosque amazÃ³nico estacional preandino mal drenado. Planicie en terraza, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza) a 1,5 km del campamento. Parcela Temporal de Muestreo (0.1 ha) 56.;-67.961111;-14.361667
29069;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San JosÃ© de Uchupiamonas, a 1 km subiendo el rÃ­o Mamacona. Parcela temporal 46.;-68.195;-14.468056
29076;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San JosÃ© de Uchipiamonas, a 1 km subiendo el rÃ­o Mamacona. Parcela temporal 45.;-68.193889;-14.451111
29083;Myrcia splendens ;BO;La Paz;Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el rio Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequenas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo IV. Tuichi/Rudidi, 1,5 km del campamento.;-67.961111;-14.357222
29087;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, regiÃ³n de Tumupasa;-67.92277;-14.18333
29091;Myrcia splendens ;BO;La Paz;Apolo 57 Km hacia Charasani pasando Correo, campamento Calabatea, rÃ­o Yuyu. casi sin influencia humana;-68.45;-14.95
29092;Myrcia splendens ;BO;La Paz;Quendeque. Cerca de la embocadura del RÃ­o Quendeque, Campamento de los guardaparques. RibereÃ±a en la orilla de la quebrada. Parcela Temporal de Muestreo (0.1 ha) 3.;-67.789722;-14.979722
29100;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi, sobre el camino de Apolo a San Jose de Uchupiamonas, cerca Mamacona, orilla del rÃ­o Mamacona. Parcela temporal 49.;-68.1875;-14.4525
29102;Myrcia splendens ;BO;La Paz;Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el rio Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequenas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo IV. Tuichi/Rudidi, 1,5 km del campamento.;-67.961111;-14.357222
29104;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi, sobre el camino de Apolo a San Jose de Uchupiamonas, cerca Mamacona, orilla del rÃ­o Mamacona. Parcela temporal 49.;-68.1875;-14.4525
29107;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi, sobre el camino de Apolo a San Jose de Uchupiamonas, cerca Mamacona, orilla del rÃ­o Mamacona. Parcela temporal 49.;-68.1875;-14.4525
29115;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi, rÃ­o Hondo, arroyo Negro. Bosque hÃºmedo de llanura aluvial con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae;;
29122;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi. Bosque tropical lluvioso primario. BajÃ­o bien drenado sin pendiente, prÃ³ximo al arroyo Aguapolo y al rÃ­o Tuichi;-67.6775;-14.56083
29124;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, regiÃ³n de Tumupasa;-67.91083;-14.17638
29132;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi. Senda Apolo-San JosÃ© de Uchupiamonas, a 5 minutos despuÃ©s de cruzar el rÃ­o PiÃ±alito.;-68.251306;-14.514917
29133;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, fuerte pendiente, prÃ³ximo al rÃ­o Tequeje;-68.205;-13.9275
29139;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi. Senda Apolo-San JosÃ© de Uchupiamonas, ladera oeste antes del arroyo Turnia.;-68.334722;-14.560833
29143;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, Senda Apolo-San JosÃ© de Uchupiamonas, cruzando el rÃ­o Huacataya.;-68.292055;-14.529944
29150;Myrcia splendens ;CO;Santander;Magadalena Valley, Campo Capote, 30 km E of Carare;;
29154;Myrcia splendens ;VE;AnzoÃ¡tegui;Cerro PeonÃ­a, above Los Pajaritos;;
29162;Myrcia splendens ;VE;Sucre;Distrito Sucre: El Guaybito, along the RÃ­o Guayebo at its juncture with the RÃ­o Zumbador (future basin of Represa NeverÃ­). Forested river bank inerspersed with clearings.;-64.283333;10.166667
29164;Myrcia splendens ;VE;Zulia;Distrito PerijÃ¡;;
29165;Myrcia splendens ;VE;Zulia;Distrito PerijÃ¡;;
29192;Myrcia splendens ;VE;Amazonas;Departamento Atabapo: upper portion of CaÃ±o Caname. River bank.;-67.21666;3.66666
29195;Myrcia splendens ;VE;Delta Amacuro;Departamento Tucupita;;
29200;Myrcia splendens ;EC;Napo;Parque Ncional Sumaco Napo-Galeras, cumbre de la Cordillera Galeras. Bosque pluvial premontano, suelo derivado de roca arenisca;-77.532778;-0.835833
29207;Myrcia splendens ;EC;Napo;Cordillera de Galeras. Parque Nacional Sumaco Napo-Galeras. Steep east slope of Galeras massif, below military base on trail to Arapino. Very wet lower montane forest on sandstone substrate.;-77.523889;-0.8325
29241;Myrcia splendens ;VE;Amazonas;Forest edge along Puerto Ayacucho-Samariapo highway 16-25 km S of Puerto Ayacucho.;-64.6788;5.4747
29244;Myrcia splendens ;VE;TÃ¡chira;Between Quebrada Grande and El Nula, border with Apure.;-71.91833;7.28861
29263;Myrcia splendens ;BR;Amazonas;Campus of INPA, Manaus. Line 7, transect vouchers.;-59.994444;-3.091667
29267;Myrcia splendens ;CO;Antioquia;Vereda Bolivar, El Carmen, 10-15 kmmm NE de AnorÃ­ en la vÃ­a a Dos Bocas, colecciones a orillas del rÃ­o AnorÃ­.;-75.2;7.16666
29268;Myrcia splendens ;CO;Antioquia;Corregimiento El 12, 210 km NW MedellÃ­n, camino a Barroblanco, km 3.5, bosque primario.;-75.333333;7.333333
29286;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, rÃ­o Hondo, parcela permanente y alrededores, al lado de la senda turÃ­stica que sale al Tuichi.;-67.65;-14.607778
29290;Myrcia splendens ;BO;La Paz;Parque Madidi, orilla izquierda RÃ­o Quendeque, una hora del campamento Retamas. Bosque maduro de pie de monte, creciendo en ladera levemete inclinada (ESE). Dosel aprox. 15-20 m;-67.795278;-14.256667
29294;Myrcia splendens ;BO;La Paz;Parque Madidi, orilla izquierda RÃ­o Quendeque, una hora del campamento Retamas. bosque bajo, con muchas palmeras, bejucos, en el sotobosque muchas marantaceas y Asplundia;-67.793333;-14.976667
29296;Myrcia splendens ;BO;La Paz;Quendeque. Cerca de la embocadura del RÃ­o Quendeque, Campamento de los guardaparques. RibereÃ±a en la orilla de la quebrada;-67.789722;-14.979722
29306;Myrcia splendens ;BO;La Paz;Parque Madidi, orilla izquierda del RÃ­o Quendeque, meseta alta. bosque en meseta plana;-67.8;-14.96138
29307;Myrcia splendens ;BO;La Paz;Parque Madidi, orilla izquierda del RÃ­o Quendeque. monte alto en pie de monte;-67.781389;-14.988055
29312;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San JosÃ© de Uchupiamonas. Bosque yungueno termo-mesotropical pluviestacional hÃºmedo;;
29314;Myrcia splendens ;BO;La Paz;Ãrea Natural de Manejo Integrado Madidi, PiÃ±alito, 29 km en linea recta al este de Apolo por el camino a San JosÃ© de Uchupiamonas;;
29315;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San JosÃ© de Uchupiamonas, trayecto de 1 km hacia el este. Bosque yungueÃ±o termo-mesotropical pluviestacional hÃºmedo;;
29321;Myrcia splendens ;BO;La Paz;RegiÃ³n Madidi, orilla izquierda del RÃ­o Quendeque, meseta alta.;-67.799694;-14.961111
29373;Myrcia splendens ;EC;Imbabura;Parroquia Intag, Comuna Santa Rosa de PucurÃ¡,Reserva Privada Intag, bosque montano no alterado.;-78.466667;0.366667
29486;Myrcia splendens ;PE;Amazonas;Along road from Chiriaco towards Bagua, in relatively intact forest.;-78.38611;-5.2825
29488;Myrcia splendens ;PE;Cajamarca;San JosÃ© de Lourdes. Base del Cerro Picorana.;-78.90138;-4.99027
29597;Myrcia splendens ;BO;Pando;Ca. 4 km ESE of Puerto Candelaria, 21 km WSW of Riberalta.;-66.233333;-11.033333
29718;Myrcia splendens ;CO;GuainÃ­a;CaÃ±o Minas, 2 km abajo de Sejalito.;-69.15;2.73333
29719;Myrcia splendens ;CO;Vichada;Mpio. de Puerto CarreÃ±o;;
29799;Myrcia splendens ;CO;GuainÃ­a;Mpio. Puerto Inirida, Resguardo indigena Almidon-La Ceiba, comunidad La Ceiba, margen izquierdo del Rio Inirida.;-67.86666;3.63333
29800;Myrcia splendens ;CO;GuainÃ­a;Mpio. Puerto INirida, Comunidad El Remanso, Cerro de Mavicure.;-67.96666;3.45
29801;Myrcia splendens ;CO;GuainÃ­a;Mpio. Puerto Inirida, Resguardo indigena Almidon-La Ceiba, comunidad La Ceiba, 2 km al NE de la comunidad, bosque ocasionalmente inundado.;-67.88333;3.63333
29830;Myrcia splendens ;PE;Loreto;Alto RÃ­o Nanay between Santa Maria de Nanay and Diamante Azul, 1 hour upriver from Santa Maria by 40 hp motor.  Seasonally inundated tahuampa forest.;-73.77583;-3.90111
29840;Myrcia splendens ;VE;Amazonas;IVIC Study site 4 km NE of San Carlos de Rio Negro.;-67.03333;1.86666
29848;Myrcia splendens ;CO;Putumayo;Corregimiento de San Antonio, vereda Alto Campucana, finca La Mariposa. Vertiente AmazÃ³nica de Colombia.;-76.63333;1.2
29849;Myrcia splendens ;CO;CaquetÃ¡;Araracuara. Carretera Pto. Arturo a Araracuara. Mesa de areniscas.;-72.4;-0.58333
29851;Myrcia splendens ;VE;Yaracuy;Sierra de Aroa.  9 km W of San Felipe air distance.  On road 0-6 km NE of road between Cocorote and Aroa.  15 km NW of Cocorote and 1 km SW of Los Cruceros.  Cloud forest.;-68.81666;10.35
29852;Myrcia splendens ;VE;Yaracuy;Sierra de Aroa.  Cerro Tigre.  Ridge W of RÃ­o Carabobo.  10 km E of Aroa air distance.  Disturbed evergreen forest.;-68.81666;10.43333
29871;Myrcia splendens ;VE;BolÃ­var;Represa Guri, 30 to 40 km east of Ciudad Piar by winding road. Savannas with patches of forest and morichales (streams with Mauritia flexuosa.);-63.16666;7.5
29874;Myrcia splendens ;VE;BolÃ­var;Represa Guri, large patches of forest near streams surrounded by savanna ca.   55 km NE of Cuidad Piar by twisty road.;-63.11666;7.58333
29883;Myrcia splendens ;PY;CanindeyÃº;MbaracayÃº Natural Reserve, administered by FundaciÃ³n MoisÃ©s Bertoni. Around Lagunita. Low forest.;-55.43805;-24.13027
29884;Myrcia splendens ;PY;CanindeyÃº;MbaracayÃº Natural Reserve, administered by FundaciÃ³n MoisÃ©s Bertoni. Around Lagunita. Low forest.;-55.43805;-24.13027
29907;Myrcia splendens ;VE;TÃ¡chira;10 (airline) km ESE of La FundaciÃ³n 23 km by road, around Represa Dorada. 0 to 3 km below dam. Primary evergreen forest with patches of secondary vegetation. Soils tending to be sandy, derived from metamorphic rock (schist or gneiss).;-71.76666;7.78333
29952;Myrcia splendens ;EC;SucumbÃ­os;Santa BÃ¡rbara.  Bosque muy hÃºmedo montano.;-77.516667;0.633333
30159;Myrcia splendens ;CO;Cauca;Mpio. Santa Marta, km 27 via Mocoa-Pitalito. Estribaciones cordillera oriental, cabecera de la quebrada El Barniz;;
30268;Myrcia splendens ;EC;Guayas;Carretera Cuenca Molleturo Naranjal. RÃ­o San JosÃ©. VegetaciÃ³n de filo de carretera.;-79.466667;-2.683333
30274;Myrcia splendens ;EC;Napo;Comunidad de Pacto Sumaco, sector sur-oriental.  Arboles remanentes en pastizales.   Bosque pluvial Pre-Montano.;-77.59694;-0.64888
30280;Myrcia splendens ;PE;Puno;Cabeceras del RÃ­o Candamo.  Colinoso.  Bosque montano en la cima de colina.;-70.11666;-13.3
30281;Myrcia splendens ;PE;Puno;Cabeceras del RÃ­o Candamo.  Colinoso.  Bosque montano en la cima de colina.;-70.11666;-13.3
30282;Myrcia splendens ;PE;Puno;Cabeceras del RÃ­o Candamo.  Colinoso.;-70.11666;-13.3
30286;Myrcia splendens ;EC;Napo;Parque Nacional Napo-Galeras.  Cordillera de Galeras.  Sendero hacia el RÃ­o Pucuno.   Bosque primario.  Bosque pluvial Pre-Montano.;-77.533333;-0.65
30290;Myrcia splendens ;EC;ManabÃ­;CantÃ³n Pedernales. Cerro Pata de PÃ¡jaro a 10 km al este de Pedernales.  A 3 km del rancho de la Familia Arroyo.  Bosque hÃºmedo nublado.  Bosque primario.  Suelo aluvial.;-79.95;0.01666
30331;Myrcia splendens ;PE;Amazonas;Distrito Imaza, Yamayakat. Bosque primario, Quebrada KusÃº, transecto 2 x 500 m.;-78.33972;-5.05555
30357;Myrcia splendens ;BO;Santa Cruz;Parque Nacional Noel Kempff Mercado. Campamento Huanchaca II, encima de la meseta, aproximadamente 20 km del campamento Los Fierros. Bosque siempre verde de galeria. Margen del bosque y el cerrado.;-60.7425;-14.3625
30360;Myrcia splendens ;BO;Santa Cruz;Col. Gral. Parque nacional Noel Kempff Mercado, Huanchaca I;-60.81277;-13.89472
30364;Myrcia splendens ;BO;Santa Cruz;Parque Noel Kempff Mercado, Campamento Las Gamas con ecotonos de bosque de galerÃ­a, pampa y cerrado;-60.38722;-14.80472
30366;Myrcia splendens ;BO;Santa Cruz;Monte Verde, San JosÃ© de Campamento a 20 km al W de la hacienda San Roque. Bosque SemidecÃ­duo, hÃºmedo estacionalmente.;-61.12916;-15.01416
30373;Myrcia splendens ;BO;Santa Cruz;Parque Nacional Noel Kempff Mercado. A 50 m del campamento. Al borde del bosque de galeria o isla de bosque;;
30378;Myrcia splendens ;BO;Santa Cruz;Parque Nacional Noel Kempff Mercado, 10 km al SE y 1 Km al E, sobre la brecha hacia la Mezeta;;
30391;Myrcia splendens ;BO;Santa Cruz;Lago CaimÃ¡n. Bosque Igapo. Parcela de investigaciÃ³n J2. Arbol No. 36;-60.9;-13.58333
30403;Myrcia splendens ;BO;Santa Cruz;Parque Nacional Noel Kempff Mercado colectas generales de Huanchaca I;-60.81277;-13.89472
30404;Myrcia splendens ;BO;Santa Cruz;Parque nacional Noel Kempff Mercado Colecta general Huanchaca I.;-60.81277;-13.89472
30405;Myrcia splendens ;BO;Santa Cruz;Parque nacional Noel Kempff Mercado Colecta general Huanchaca I.;-60.81277;-13.89472
30420;Myrcia splendens ;BO;Santa Cruz;"Prov. Guarayos. Loc. Proximidas del RÃ­o San Martin. Campamento # 2. Bosque alto alterado por extraccion de la madera """"""""mara"""""""" (Swietenia macrophylla). Estacional. Vegetacion arbustiva con patuju grande (Phenacospermum guianensis).";-62.1;-14.5
30421;Myrcia splendens ;BO;Santa Cruz;Mancha de bosque al N de la estaciÃ³n con arboles grandes de Apuleia sp. e Hymenea courbaril.;-61;-13.55
30436;Myrcia splendens ;BO;Santa Cruz;Parque Nacional Noel Kempff Mercado. Campamento Las Torres. Bosque Seco con afloramiento rocoso. Ladera del bosque con abundante Bromelias en estrato herbÃ£ceo y abundante bambu|6. Parcela permanente de estudio.;-60.83111;-13.65388
30439;Myrcia splendens ;BO;Santa Cruz;Parque Nacional Kempff Mercado. Campamento Las Gamas. Campo cerrado con mucha cobertura graminoide, arbustiva y arbÃ³rea;;
30440;Myrcia splendens ;BO;Santa Cruz;Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Campo cerrado con cobertura graminoide, arbustiva y arbÃ³rea, muy denso;;
30447;Myrcia splendens ;BO;Santa Cruz;Lago CaimÃ¡n. Flooded forest, Igapo. Parcela de investigaciÃ³n Plot Itenez side, tree No. 36;-60.9;-13.58333
30460;Myrcia splendens ;PE;Amazonas;Dist. Imaza, Kampaensa. Bosque Primario.;-78.31666;-4.91666
30496;Myrcia splendens ;EC;Zamora-Chinchipe;Parque Nacional Podocarpus. GuarderÃ­a rÃ­o Bombuscaro. Sendero al Mirador. Bosque muy hÃºmedo Pre-Montano. Bosque primario alto.;-78.95;-4.08333
30514;Myrcia splendens ;EC;Esmeraldas;Bilsa Biological Station. Mache mountains, 35 km W of QuinindÃ©, 5 km W of Santa Isabel. Premontane Wet Forest. Mature forest along Dogala trail.;-79.73333;0.35
30607;Myrcia splendens ;BO;Santa Cruz;"""""""""Bahia Preseverancia"""""""": a cove at the southern end of Laguna La Gaiba. Along the Bolivian-Brazilian border. Center of the collecting area: 17Âº49'W. 57Âº42'W.";-57.701944;-17.820278
30608;Myrcia splendens ;BO;Santa Cruz;The southern edge of Laguna La Gaiba.;-57.686111;-17.735833
30609;Myrcia splendens ;PE;HuÃ¡nuco;Distrito Rupa Rupa. Bosque Reservado de la Universidad Nacional Agraria de la Selva - Sector Camino a la Torre N1- Parcela Permanente de MediciÃ³n N-01.;-75.995555;-9.309722
30669;Myrcia splendens ;PE;Pasco;Distrito PalcazÃº. Iscozacin. Comunidad Nativa San Pedro de Pichanaz - Sector Azulis.;-75.096667;-10.481944
30700;Myrcia splendens ;BO;La Paz;Parque Nacional Madidi, Mojos, Sumpulo.;-68.779306;-14.571972
30705;Myrcia splendens ;PY;CanindeyÃº;Ruta Ype IhÃº-Cordilleras de MbaracayÃº, km 30.;-55.266667;-23.966667
30725;Myrcia splendens ;BO;La Paz;Tumupasa, Infierno, RÃ­o Siriuna;-67.824056;-14.093417
30729;Myrcia splendens ;EC;Napo;"Research center and field station of the Universidad Estatal AmazÃ³nica, """"""""Centro de InvestigaciÃ³n Post-grado y ConservaciÃ³n AmazÃ³nica"""""""" - CIPCA, 44 km north of Puyo along road to Tena, at juncture of RÃ­o Anzu and RÃ­o Piatua.  Riverine forest on sandy soil, along the RÃ­o Piatua.";-77.889722;-1.243055
30730;Myrcia splendens ;BR;EspÃ­rito Santo;"Margem do Parque Nacional do CaparaÃ³ (fora dele). Estrada para """"""""Pedra Menina"""""""".";-41.807222;-20.508333
30731;Myrcia splendens ;BR;Mato Grosso;Estrada Nova BrasilÃ¢ndia - Planalto da Serra, ca. 20 km NE (em linha reta) de Nova BrasilÃ¢ndia.;-54.816667;-14.866667
30733;Myrcia splendens ;BR;Mato Grosso;Fazenda Julieta. Estrada do Capixaba, 17 km N de Tapurah.;-56.427778;-12.599167
30734;Myrcia splendens ;BR;SÃ£o Paulo;SÃ­tio da Pedra.;-47.564444;-24.035
